date,open,high,low,close,adjclose,volume
2017-11-09,115.9,117.5,115.62,117.24,116.15,5103300.0
2017-11-08,116.78,117.15,115.9,116.67,115.59,5092800.0
2017-11-07,117.38,118.0,116.48,117.24,116.15,5219500.0
2017-11-06,115.37,117.16,114.99,117.04,115.95,5950300.0
2017-11-03,115.48,115.75,114.73,114.99,113.92,4101800.0
2017-11-02,116.21,116.47,114.71,115.33,114.26,4329600.0
2017-11-01,116.3,116.97,115.35,115.9,114.83,5030300.0
2017-10-31,114.45,116.38,113.82,115.89,114.82,7154800.0
2017-10-30,113.17,115.1,112.84,114.39,113.33,7517800.0
2017-10-27,116.13,116.4,112.57,113.54,112.49,14534100.0
2017-10-26,118.78,119.0,118.14,118.44,117.34,4092900.0
2017-10-25,119.0,119.44,118.15,118.44,117.34,4553100.0
2017-10-24,119.48,119.92,119.07,119.23,118.12,4472400.0
2017-10-23,118.72,119.3,118.45,118.93,117.83,3872400.0
2017-10-20,118.61,118.78,118.07,118.64,117.54,4924300.0
2017-10-19,118.06,118.74,117.95,118.2,117.1,4576600.0
2017-10-18,119.4,120.02,117.99,118.15,117.05,5505100.0
2017-10-17,120.23,120.74,119.83,120.22,119.11,4844300.0
2017-10-16,119.84,120.89,119.43,120.13,119.02,5500700.0
2017-10-13,119.79,120.0,119.07,119.16,118.05,4640100.0
2017-10-12,118.49,119.65,118.31,119.14,118.04,3929700.0
2017-10-11,119.21,119.52,118.58,119.33,118.22,3926100.0
2017-10-10,118.4,119.82,118.29,118.8,117.7,5683100.0
2017-10-09,117.34,118.08,117.01,117.71,116.62,2951900.0
2017-10-06,117.95,118.15,116.8,117.03,115.94,3533300.0
2017-10-05,117.45,118.69,117.33,118.58,117.48,5470900.0
2017-10-04,117.82,117.87,117.13,117.58,116.49,3443400.0
2017-10-03,117.08,118.25,117.01,117.82,116.73,3892200.0
2017-10-02,116.42,117.79,115.53,117.43,116.34,4285600.0
2017-09-29,117.17,117.52,116.73,117.5,116.41,4874800.0
2017-09-28,117.17,118.13,117.02,117.62,116.53,4949000.0
2017-09-27,117.46,117.6,116.77,117.45,116.36,3926800.0
2017-09-26,117.79,118.03,117.25,117.52,116.43,4874700.0
2017-09-25,117.23,118.33,117.02,117.99,116.9,5980300.0
2017-09-22,116.41,117.83,116.27,117.29,116.2,5307100.0
2017-09-21,116.22,116.52,115.83,116.47,115.39,4334500.0
2017-09-20,116.5,117.15,116.2,116.37,115.29,5378200.0
2017-09-19,115.25,116.42,115.19,116.34,115.26,6188000.0
2017-09-18,114.42,115.22,114.32,115.19,114.12,4954600.0
2017-09-15,114.83,114.91,113.63,114.63,113.57,8387600.0
2017-09-14,114.26,115.34,114.18,114.45,113.39,5819100.0
2017-09-13,112.49,114.32,112.28,114.18,113.12,5889400.0
2017-09-12,112.82,112.95,111.86,112.49,111.45,5110100.0
2017-09-11,111.83,112.57,111.52,112.52,111.48,5973400.0
2017-09-08,111.59,111.75,110.53,110.78,109.75,4033100.0
2017-09-07,112.18,112.87,111.36,111.8,110.76,5937800.0
2017-09-06,110.0,112.23,109.8,111.79,110.75,8577300.0
2017-09-05,109.36,110.26,108.7,109.44,108.43,5198500.0
2017-09-01,107.68,109.16,107.51,108.76,107.75,3660300.0
2017-08-31,108.0,108.23,107.5,107.62,106.62,5508200.0
2017-08-30,107.58,107.84,107.1,107.73,106.73,3126000.0
2017-08-29,107.43,108.05,107.04,107.86,106.86,3230600.0
2017-08-28,108.54,108.59,107.27,107.76,106.76,3681600.0
2017-08-25,107.82,108.71,107.52,108.23,107.23,4384200.0
2017-08-24,106.5,107.67,106.33,107.44,106.44,5059700.0
2017-08-23,106.21,107.06,106.11,106.61,105.62,4185800.0
