date,open,high,low,close,adjclose,volume
2017-11-22,45.89,45.93,45.54,45.84,45.47,8434400.0
2017-11-21,45.56,45.95,45.54,45.78,45.41,10280800.0
2017-11-20,45.65,45.88,45.42,45.46,45.09,19160900.0
2017-11-17,46.34,46.38,45.25,45.71,45.34,19720700.0
2017-11-16,46.95,46.98,46.51,46.55,46.17,12506400.0
2017-11-15,47.32,47.46,46.78,46.81,46.43,12419100.0
2017-11-14,46.71,47.48,46.62,47.43,47.04,17200700.0
2017-11-13,46.6,46.82,46.54,46.72,46.34,7653600.0
2017-11-10,46.2,46.64,46.14,46.54,46.16,8022900.0
2017-11-09,46.12,46.39,46.02,46.23,45.85,6532400.0
2017-11-08,45.98,46.19,45.87,46.18,45.8,7586900.0
2017-11-07,45.41,45.95,45.31,45.94,45.57,9868000.0
2017-11-06,45.91,45.92,45.42,45.47,45.1,7451300.0
2017-11-03,45.97,46.16,45.92,45.97,45.6,4730400.0
2017-11-02,45.81,45.95,45.75,45.88,45.51,8317800.0
2017-11-01,45.75,46.09,45.63,45.8,45.43,7067600.0
2017-10-31,45.92,46.17,45.84,45.98,45.61,6560500.0
2017-10-30,46.0,46.07,45.82,45.86,45.49,7201900.0
2017-10-27,46.13,46.33,45.91,46.07,45.7,9988000.0
2017-10-26,46.32,46.75,46.22,46.23,45.85,10569100.0
2017-10-25,46.37,46.76,45.93,46.05,45.68,11994200.0
2017-10-24,46.26,46.29,45.95,46.18,45.8,9539500.0
2017-10-23,46.38,46.65,46.23,46.32,45.94,7153600.0
2017-10-20,46.58,46.59,46.28,46.38,46.0,9646800.0
2017-10-19,46.37,46.79,46.32,46.59,46.21,7515500.0
2017-10-18,46.41,46.54,46.24,46.4,46.02,6272200.0
2017-10-17,46.53,46.63,46.31,46.52,46.14,7699400.0
2017-10-16,46.12,46.75,46.1,46.62,46.24,12708600.0
2017-10-13,46.25,46.38,46.15,46.18,45.8,7126000.0
2017-10-12,45.98,46.14,45.94,46.11,45.74,7710200.0
2017-10-11,45.88,46.1,45.87,46.1,45.73,6638200.0
2017-10-10,45.6,45.9,45.53,45.87,45.5,6310400.0
2017-10-09,45.55,45.65,45.34,45.41,45.04,5268300.0
