date,open,high,low,close,adjclose,volume
2017-11-22,46.25,47.42,46.24,47.1,46.57,15825100.0
2017-11-21,46.34,46.45,46.01,46.18,45.66,13598000.0
2017-11-20,45.8,46.35,45.5,46.2,45.68,18227400.0
2017-11-17,44.63,45.77,44.62,45.42,44.91,18933200.0
2017-11-16,44.21,44.88,44.11,44.77,44.27,13818000.0
2017-11-15,44.33,44.38,43.97,44.11,43.61,15726500.0
2017-11-14,44.69,44.85,44.15,44.22,43.72,20829900.0
2017-11-13,44.92,45.08,44.7,44.75,44.25,16673900.0
2017-11-10,45.11,45.11,44.75,44.88,44.37,17075000.0
2017-11-09,45.29,45.43,44.81,45.07,44.56,21078700.0
2017-11-08,45.41,45.52,45.14,45.46,44.95,17414800.0
2017-11-07,45.21,45.59,44.68,45.57,45.06,25789600.0
2017-11-06,46.31,46.35,44.84,45.53,45.02,36443300.0
2017-11-03,47.66,47.74,47.24,47.42,46.89,8038200.0
2017-11-02,47.88,47.94,47.18,47.46,46.93,13126900.0
2017-11-01,48.15,48.17,47.56,47.83,47.29,11046600.0
2017-10-31,47.94,48.18,47.71,47.87,47.33,15910000.0
2017-10-30,48.88,49.12,47.42,47.83,47.29,24587400.0
2017-10-27,48.72,49.39,48.53,48.87,48.32,12423400.0
2017-10-26,48.86,49.43,48.75,48.89,48.34,14420100.0
2017-10-25,48.68,48.79,48.15,48.64,48.09,19256800.0
2017-10-24,49.16,49.28,48.72,48.94,48.39,11527900.0
2017-10-23,49.47,49.69,48.91,48.99,48.44,15660000.0
2017-10-20,49.45,49.59,48.93,49.53,48.97,16259600.0
2017-10-19,50.05,51.18,49.05,49.21,48.66,29173900.0
2017-10-18,48.33,48.85,47.76,48.65,48.1,20410400.0
2017-10-17,48.09,48.49,47.87,48.4,47.85,14842800.0
2017-10-16,47.9,48.35,47.7,48.09,47.55,10394700.0
2017-10-13,48.34,48.48,47.83,47.86,47.32,20105100.0
2017-10-12,48.44,48.85,48.13,48.35,47.81,17087900.0
2017-10-11,49.14,49.32,48.51,48.86,48.31,10335100.0
2017-10-10,49.28,49.49,49.06,49.14,48.59,10843900.0
2017-10-09,48.89,49.09,48.65,49.05,48.5,10702900.0
2017-10-06,49.04,49.2,48.66,48.81,48.26,13239600.0
2017-10-05,49.96,50.03,49.68,49.77,48.63,12230600.0
2017-10-04,49.64,50.08,49.38,49.9,48.75,9887500.0
2017-10-03,49.45,50.02,49.43,49.85,48.7,10218600.0
2017-10-02,49.39,49.7,49.25,49.36,48.23,9525800.0
2017-09-29,49.3,49.83,49.01,49.49,48.35,13021700.0
2017-09-28,49.24,49.57,49.14,49.41,48.27,8231800.0
2017-09-27,49.19,49.73,49.12,49.51,48.37,14270800.0
2017-09-26,49.96,50.08,49.4,49.51,48.37,12007500.0
2017-09-25,49.87,50.32,49.75,49.9,48.75,13698600.0
2017-09-22,49.19,50.08,49.02,49.9,48.75,20646400.0
2017-09-21,49.37,49.44,48.84,48.94,47.82,14315800.0
2017-09-20,49.3,49.64,49.08,49.48,48.34,18755900.0
2017-09-19,48.09,49.55,48.01,49.34,48.21,30818000.0
2017-09-18,47.91,48.25,47.51,48.09,46.98,18810200.0
2017-09-15,47.42,47.9,47.06,47.86,46.76,24626500.0
2017-09-14,47.24,47.59,47.01,47.18,46.1,11808500.0
2017-09-13,46.78,47.26,46.68,47.25,46.16,12772700.0
2017-09-12,46.5,46.95,46.38,46.79,45.71,11173200.0
2017-09-11,46.23,46.34,46.12,46.3,45.24,11073700.0
2017-09-08,46.18,46.39,45.71,46.11,45.05,14152000.0
2017-09-07,47.0,47.21,46.07,46.2,45.14,16591100.0
2017-09-06,47.47,47.56,46.62,46.91,45.83,14081900.0
2017-09-05,47.78,47.92,47.3,47.36,46.27,10005100.0
2017-09-01,48.02,48.07,47.77,47.92,46.82,11455200.0
2017-08-31,48.26,48.4,47.93,47.97,46.87,14237700.0
2017-08-30,48.33,48.37,48.0,48.12,47.01,10758400.0
2017-08-29,48.36,48.76,48.33,48.51,47.4,6044100.0
2017-08-28,48.65,48.75,48.31,48.61,47.49,6329400.0
2017-08-25,48.48,48.98,48.43,48.68,47.56,9846700.0
2017-08-24,48.35,48.56,48.18,48.31,47.2,8898200.0
