date,open,high,low,close,adjclose,volume
2017-10-24,78.9,79.2,78.46,78.86,78.47,17517200.0
2017-10-23,78.99,79.34,78.76,78.83,78.44,20627200.0
2017-10-20,78.32,78.97,78.22,78.81,78.42,22866400.0
2017-10-19,77.57,77.93,77.35,77.91,77.52,15092800.0
2017-10-18,77.67,77.85,77.37,77.61,77.22,13300700.0
2017-10-17,77.47,77.62,77.25,77.59,77.2,16824000.0
2017-10-16,77.42,77.81,77.35,77.65,77.26,12380100.0
2017-10-13,77.59,77.87,77.29,77.49,77.1,15335700.0
2017-10-12,76.49,77.29,76.37,77.12,76.73,16876500.0
2017-10-11,76.36,76.46,75.95,76.42,76.04,15388900.0
2017-10-10,76.33,76.63,76.14,76.29,75.91,13944500.0
2017-10-09,75.97,76.55,75.86,76.29,75.91,11386500.0
2017-10-06,75.67,76.03,75.54,76.0,75.62,13959800.0
2017-10-05,75.22,76.12,74.96,75.97,75.59,21195300.0
2017-10-04,74.09,74.72,73.71,74.69,74.32,13317700.0
2017-10-03,74.67,74.88,74.19,74.26,73.89,12190400.0
2017-10-02,74.71,75.01,74.3,74.61,74.24,15304800.0
2017-09-29,73.94,74.54,73.88,74.49,74.12,17079100.0
2017-09-28,73.54,73.97,73.31,73.87,73.5,10883800.0
2017-09-27,73.55,74.17,73.17,73.85,73.48,19565100.0
2017-09-26,73.67,73.81,72.99,73.26,72.89,18019600.0
2017-09-25,74.09,74.25,72.92,73.26,72.89,24149200.0
2017-09-22,73.99,74.51,73.85,74.41,74.04,14111400.0
2017-09-21,75.11,75.24,74.11,74.21,73.84,19186100.0
2017-09-20,75.35,75.55,74.31,74.94,74.57,21587900.0
2017-09-19,75.21,75.71,75.01,75.44,75.06,16093300.0
2017-09-18,75.23,75.97,75.04,75.16,74.78,23307000.0
2017-09-15,74.83,75.39,74.07,75.31,74.93,38578400.0
2017-09-14,75.0,75.49,74.52,74.77,74.4,15733900.0
2017-09-13,74.93,75.23,74.55,75.21,74.83,13380800.0
2017-09-12,74.76,75.24,74.37,74.68,74.31,14394900.0
2017-09-11,74.31,74.94,74.31,74.76,74.39,17910400.0
2017-09-08,74.33,74.44,73.84,73.98,73.61,14703800.0
2017-09-07,73.68,74.6,73.6,74.34,73.97,17471200.0
2017-09-06,73.74,74.04,73.35,73.4,73.03,16535800.0
2017-09-05,73.34,73.89,72.98,73.61,73.24,21556000.0
2017-09-01,74.71,74.74,73.64,73.94,73.57,21736200.0
2017-08-31,74.03,74.96,73.8,74.77,74.4,27652800.0
2017-08-30,73.01,74.21,72.83,74.01,73.64,16897800.0
2017-08-29,72.25,73.16,72.05,73.05,72.68,11478400.0
2017-08-28,73.06,73.09,72.55,72.83,72.47,14569700.0
2017-08-25,72.86,73.35,72.48,72.82,72.46,12794300.0
2017-08-24,72.74,72.86,72.07,72.69,72.33,17098300.0
2017-08-23,72.96,73.15,72.53,72.72,72.36,13766500.0
