date,open,high,low,close,adjclose,volume
2017-11-16,36.04,36.67,35.83,35.88,35.61,61177100.0
2017-11-15,33.97,34.31,33.75,34.11,33.86,30829600.0
2017-11-14,33.86,34.16,33.8,34.04,33.79,17468500.0
2017-11-13,33.86,34.21,33.83,33.95,33.7,16441500.0
2017-11-10,34.06,34.09,33.67,33.99,33.74,19319400.0
2017-11-09,34.29,34.32,33.87,34.05,33.8,16785000.0
2017-11-08,34.31,34.5,34.12,34.5,34.24,13061300.0
2017-11-07,34.32,34.48,34.21,34.4,34.15,11332900.0
2017-11-06,34.37,34.56,34.26,34.41,34.16,12786900.0
2017-11-03,34.28,34.49,34.03,34.47,34.21,13414400.0
2017-11-02,34.55,34.64,34.16,34.21,33.96,19827600.0
2017-11-01,34.29,34.75,34.28,34.62,34.36,22051300.0
2017-10-31,33.98,34.24,33.96,34.15,33.9,13935100.0
2017-10-30,34.13,34.38,33.82,34.04,33.79,18345100.0
2017-10-27,34.15,34.62,34.09,34.43,34.18,20356600.0
2017-10-26,34.41,34.51,34.07,34.27,34.02,14616100.0
2017-10-25,34.73,34.73,34.16,34.3,34.05,17400900.0
2017-10-24,34.4,34.67,34.25,34.58,34.32,16280200.0
2017-10-23,34.45,34.68,34.27,34.35,34.1,22632000.0
2017-10-20,34.02,34.39,34.01,34.25,34.0,24361400.0
2017-10-19,33.51,33.89,33.45,33.75,33.5,13203100.0
2017-10-18,33.72,33.75,33.44,33.55,33.3,9971200.0
2017-10-17,33.59,33.67,33.46,33.6,33.35,9303100.0
2017-10-16,33.6,33.64,33.47,33.54,33.29,10509100.0
2017-10-13,33.4,33.57,33.32,33.47,33.22,13578800.0
2017-10-12,33.26,33.46,33.17,33.26,33.01,17905600.0
2017-10-11,33.38,33.63,33.25,33.59,33.34,12561400.0
2017-10-10,33.88,33.91,33.47,33.55,33.3,18011000.0
2017-10-09,33.77,33.89,33.61,33.76,33.51,8728400.0
2017-10-06,33.65,33.78,33.52,33.75,33.5,15464700.0
2017-10-05,33.58,33.67,33.41,33.59,33.34,14524800.0
2017-10-04,33.53,33.56,33.29,33.44,33.19,14652200.0
2017-10-03,33.72,33.9,33.61,33.85,33.31,13346900.0
2017-10-02,33.61,33.77,33.52,33.75,33.21,16555200.0
2017-09-29,33.31,33.67,33.24,33.63,33.1,14802700.0
2017-09-28,33.22,33.46,33.22,33.35,32.82,15496900.0
2017-09-27,33.78,33.92,33.3,33.48,32.95,22594600.0
2017-09-26,33.76,34.1,33.67,33.76,33.22,26138300.0
2017-09-25,33.31,33.84,33.2,33.72,33.18,32396900.0
2017-09-22,32.66,33.53,32.64,33.37,32.84,28234900.0
2017-09-21,32.72,32.9,32.5,32.7,32.18,19870000.0
2017-09-20,32.55,32.75,32.39,32.6,32.08,19865400.0
2017-09-19,32.46,32.65,32.4,32.49,31.97,12927700.0
2017-09-18,32.43,32.66,32.26,32.52,32.0,17290900.0
2017-09-15,32.2,32.5,32.12,32.44,31.92,29336100.0
2017-09-14,31.91,32.22,31.91,32.19,31.68,18194800.0
2017-09-13,32.34,32.39,31.96,32.18,31.67,22705100.0
2017-09-12,32.3,32.47,32.19,32.41,31.89,18923100.0
2017-09-11,31.71,32.3,31.67,32.19,31.68,22440800.0
2017-09-08,31.68,31.78,31.46,31.48,30.98,15339500.0
2017-09-07,31.96,31.97,31.74,31.76,31.25,14751700.0
2017-09-06,31.75,31.91,31.63,31.87,31.36,16962300.0
2017-09-05,32.15,32.24,31.46,31.62,31.12,32475500.0
2017-09-01,32.22,32.35,32.03,32.3,31.79,14686600.0
2017-08-31,32.1,32.34,31.99,32.21,31.7,27800200.0
2017-08-30,31.47,32.2,31.42,31.99,31.48,22988700.0
2017-08-29,31.26,31.63,31.19,31.48,30.98,16362700.0
2017-08-28,31.6,31.66,31.41,31.54,31.04,12958900.0
2017-08-25,31.39,31.8,31.36,31.44,30.94,19558300.0
2017-08-24,30.95,31.4,30.9,31.24,30.74,22576100.0
