date,open,high,low,close,adjclose,volume
2017-11-21,116.47,117.63,116.47,117.04,117.04,2493000.0
2017-11-20,116.83,117.18,116.3,116.38,116.38,2914900.0
2017-11-17,117.49,117.63,116.48,116.53,116.53,2808700.0
2017-11-16,117.3,118.21,117.1,117.89,117.89,2121600.0
2017-11-15,118.27,118.38,116.58,117.57,116.87,2628000.0
2017-11-14,117.07,119.02,117.0,118.8,118.09,2857900.0
2017-11-13,117.95,118.0,116.92,117.07,116.37,2216900.0
2017-11-10,118.0,118.48,118.0,118.11,117.41,3122500.0
2017-11-09,120.28,120.35,118.09,118.37,117.67,2815000.0
2017-11-08,120.52,120.99,120.01,120.28,119.56,2011000.0
2017-11-07,120.67,121.46,120.38,120.75,120.03,1853600.0
2017-11-06,121.26,121.46,120.37,120.39,119.67,2415600.0
2017-11-03,121.75,121.75,120.38,121.07,120.35,2405700.0
2017-11-02,120.09,121.51,119.71,121.46,120.74,1963100.0
2017-11-01,120.55,121.0,119.93,120.12,119.4,2690600.0
2017-10-31,120.04,120.24,119.5,119.76,119.05,3440600.0
2017-10-30,119.41,120.53,118.85,119.83,119.12,4432400.0
2017-10-27,119.62,119.95,118.96,119.07,118.36,2852800.0
2017-10-26,119.45,120.07,119.0,119.93,119.22,3380800.0
2017-10-25,119.71,120.29,118.87,118.99,118.28,3687300.0
2017-10-24,119.95,123.28,118.95,119.74,119.03,5432500.0
2017-10-23,120.76,121.18,120.47,120.89,120.17,2577600.0
2017-10-20,119.96,120.93,119.76,120.93,120.21,2514700.0
2017-10-19,119.1,119.53,118.22,119.49,118.78,1631700.0
2017-10-18,119.5,119.5,118.6,119.18,118.47,1855600.0
2017-10-17,118.63,119.37,118.18,119.36,118.65,2026500.0
2017-10-16,118.84,119.5,118.4,119.01,118.3,2163600.0
2017-10-13,119.07,119.95,118.72,118.72,118.01,3472500.0
2017-10-12,117.67,118.93,117.63,118.82,118.11,2375600.0
2017-10-11,118.31,118.6,117.43,117.75,117.05,3085900.0
2017-10-10,118.61,118.82,117.75,118.12,117.42,2664600.0
2017-10-09,118.29,118.88,118.09,118.63,117.92,1749500.0
2017-10-06,117.9,118.28,117.6,118.23,117.53,1790100.0
2017-10-05,117.63,118.33,117.44,118.17,117.47,2676500.0
2017-10-04,117.87,118.22,117.52,117.63,116.93,2799900.0
