date,open,high,low,close,adjclose,volume
2017-10-24,159.65,159.7,155.17,155.88,154.34,8194700.0
2017-10-23,162.05,162.51,159.54,159.55,157.97,5779400.0
2017-10-20,161.07,162.48,159.77,162.07,160.47,7868800.0
2017-10-19,159.8,160.96,159.09,160.9,159.31,9914200.0
2017-10-18,157.12,161.23,156.95,159.53,157.95,30490200.0
2017-10-17,146.63,147.12,146.18,146.54,145.09,6372400.0
2017-10-16,147.22,147.67,146.51,146.83,145.38,3052100.0
2017-10-13,147.48,147.85,146.94,147.1,145.64,2506600.0
2017-10-12,147.56,147.89,146.77,147.03,145.57,3264300.0
2017-10-11,148.4,148.47,147.28,147.62,146.16,3702200.0
2017-10-10,147.71,148.95,147.65,148.5,147.03,4032600.0
2017-10-09,146.5,147.79,146.35,147.39,145.93,2682600.0
2017-10-06,146.64,146.85,146.32,146.48,145.03,2623200.0
2017-10-05,146.68,147.54,146.48,146.72,145.27,2686500.0
2017-10-04,147.0,147.02,146.11,146.48,145.03,2244400.0
2017-10-03,146.69,147.2,146.34,146.78,145.33,2302700.0
2017-10-02,145.35,146.87,145.21,146.66,145.21,2973200.0
2017-09-29,145.45,145.69,144.92,145.08,143.64,2654700.0
2017-09-28,145.66,145.86,144.21,145.66,144.22,2774800.0
2017-09-27,146.68,146.9,145.03,145.66,144.22,3502700.0
2017-09-26,146.36,147.42,145.94,146.56,145.11,4488600.0
2017-09-25,145.12,146.03,144.91,145.87,144.43,5213100.0
2017-09-22,145.59,145.59,144.59,145.13,143.69,2792300.0
2017-09-21,145.65,145.89,145.1,145.26,143.82,2555600.0
2017-09-20,144.93,145.88,144.42,145.88,144.44,5447500.0
2017-09-19,144.79,144.98,144.22,144.39,142.96,3464400.0
2017-09-18,144.81,145.48,144.27,144.55,143.12,3019500.0
2017-09-15,144.82,145.17,144.08,144.82,143.39,7397200.0
2017-09-14,145.86,146.38,145.51,145.54,144.1,3756900.0
2017-09-13,145.35,146.29,145.34,145.99,144.55,4101000.0
2017-09-12,145.11,146.37,144.51,145.76,144.32,5238100.0
2017-09-11,143.54,145.13,143.01,144.86,143.43,4613400.0
2017-09-08,143.15,143.15,141.64,142.45,141.04,3366200.0
2017-09-07,144.1,144.64,142.41,142.9,141.49,4188200.0
2017-09-06,143.88,144.47,143.5,143.82,142.4,3273300.0
2017-09-05,143.5,144.36,142.7,143.04,141.62,3097500.0
2017-09-01,142.98,144.5,142.98,144.08,142.65,3351700.0
2017-08-31,143.02,143.66,142.63,143.03,141.61,3656400.0
2017-08-30,143.26,143.28,142.41,142.56,141.15,2736000.0
2017-08-29,142.1,143.43,141.9,143.14,141.72,3009500.0
2017-08-28,144.11,144.56,142.39,142.51,141.1,5134500.0
2017-08-25,143.3,144.19,143.25,143.74,142.32,2872900.0
2017-08-24,142.5,143.68,142.25,142.94,141.53,3592200.0
2017-08-23,140.7,143.05,140.68,142.14,140.73,4048300.0
