date,open,high,low,close,adjclose,volume
2017-09-20,35.93,36.21,35.81,35.99,35.66,25680100.0
2017-09-19,35.66,35.66,35.35,35.45,35.13,15692200.0
2017-09-18,35.38,35.55,35.21,35.55,35.23,16936200.0
2017-09-15,35.6,35.72,35.24,35.36,35.04,28871100.0
2017-09-14,35.05,35.84,35.0,35.73,35.41,27426800.0
2017-09-13,35.26,35.43,34.97,35.06,34.74,20982400.0
2017-09-12,34.38,35.75,34.36,35.37,35.05,37256500.0
2017-09-11,34.09,34.34,33.98,34.32,34.01,16379500.0
2017-09-08,33.95,34.25,33.8,34.1,33.79,15442400.0
2017-09-07,34.04,34.13,33.81,33.99,33.68,17867100.0
2017-09-06,33.95,34.11,33.91,33.99,33.68,13212300.0
2017-09-05,33.88,34.17,33.75,33.8,33.49,14296600.0
2017-09-01,33.94,34.13,33.82,33.96,33.65,18179100.0
2017-08-31,33.5,34.02,33.48,33.92,33.61,25901800.0
2017-08-30,33.48,33.48,33.25,33.45,33.15,11759900.0
2017-08-29,33.43,33.55,33.24,33.5,33.2,12224000.0
2017-08-28,33.5,33.62,33.41,33.47,33.17,12365300.0
2017-08-25,33.28,33.62,33.23,33.39,33.09,14393900.0
2017-08-24,33.37,33.4,33.17,33.23,32.93,11518400.0
2017-08-23,33.07,33.39,33.07,33.24,32.94,16119500.0
