date,open,high,low,close,adjclose,volume
2017-09-22,24.84,25.04,24.77,24.87,24.7,39717500.0
2017-09-21,24.33,24.84,24.17,24.75,24.58,52115500.0
2017-09-20,24.2,24.41,24.19,24.32,24.15,39770300.0
2017-09-19,24.46,24.47,24.02,24.2,24.03,45340500.0
2017-09-18,23.96,24.55,23.93,24.46,24.29,52504500.0
2017-09-15,24.1,24.17,23.75,23.93,23.77,66560000.0
2017-09-14,24.1,24.27,23.94,24.26,23.86,42084500.0
2017-09-13,23.93,24.18,23.92,24.11,23.71,38629700.0
2017-09-12,23.82,23.91,23.71,23.91,23.51,49662600.0
2017-09-11,23.8,23.89,23.62,23.72,23.32,43306600.0
2017-09-08,23.95,24.0,23.58,23.82,23.42,44604500.0
2017-09-07,24.51,24.55,23.83,24.02,23.62,80108600.0
2017-09-06,24.89,25.02,24.82,24.92,24.5,55025000.0
2017-09-05,25.06,25.06,24.57,24.75,24.34,44538400.0
2017-09-01,24.6,25.3,24.49,25.14,24.72,58848100.0
2017-08-31,24.41,24.7,24.28,24.55,24.14,55284300.0
2017-08-30,24.49,24.49,24.15,24.28,23.87,33876000.0
2017-08-29,24.33,24.46,24.28,24.44,24.03,23910100.0
2017-08-28,24.53,24.67,24.35,24.47,24.06,23937600.0
2017-08-25,24.39,24.6,24.35,24.49,24.08,22867800.0
2017-08-24,24.43,24.54,24.3,24.3,23.89,25547900.0
