date,open,high,low,close,adjclose,volume
2017-10-09,52.23,52.3,51.5,51.52,51.35,6875100.0
2017-10-06,52.2,52.46,52.12,52.42,52.25,5360300.0
2017-10-05,52.01,52.32,51.78,52.18,52.01,5287400.0
2017-10-04,51.51,52.13,51.4,52.08,51.91,8204300.0
2017-10-03,52.0,52.05,51.4,51.47,51.3,8126700.0
2017-10-02,52.16,52.21,51.66,51.87,51.7,7516200.0
2017-09-29,52.59,52.82,51.76,51.85,51.68,12189900.0
2017-09-28,52.8,53.03,52.33,52.63,52.46,11334700.0
2017-09-27,52.17,52.69,51.03,52.67,52.5,36202500.0
2017-09-26,53.18,53.97,52.98,53.7,53.52,16183700.0
2017-09-25,53.08,53.56,53.0,53.23,53.05,12262400.0
2017-09-22,53.02,53.61,52.8,53.24,53.06,10962400.0
2017-09-21,53.55,53.64,53.09,53.19,53.01,8065400.0
2017-09-20,53.49,53.64,53.04,53.56,53.38,7058000.0
2017-09-19,52.78,54.05,52.51,53.33,53.15,14707200.0
2017-09-18,53.87,54.16,53.4,53.5,53.32,8166400.0
2017-09-15,53.86,54.06,53.52,53.87,53.69,10046800.0
2017-09-14,53.54,53.89,53.12,53.73,53.55,7497400.0
2017-09-13,53.45,53.64,53.04,53.52,53.34,6086000.0
2017-09-12,53.77,54.09,53.3,53.4,53.22,7823700.0
2017-09-11,52.38,53.13,52.32,53.03,52.85,8649900.0
2017-09-08,52.25,52.51,52.11,52.2,52.03,8563300.0
2017-09-07,52.76,52.85,52.34,52.39,52.22,6905800.0
2017-09-06,53.12,53.34,52.71,52.76,52.59,7407600.0
2017-09-05,53.25,53.47,52.88,53.01,52.83,6306500.0
2017-09-01,53.0,53.45,52.9,53.36,53.18,5509800.0
2017-08-31,52.6,52.98,52.47,52.81,52.64,7728900.0
2017-08-30,52.8,52.96,52.25,52.56,52.21,7434500.0
2017-08-29,52.74,52.88,52.07,52.73,52.38,12539900.0
2017-08-28,54.07,54.43,53.62,53.73,53.37,5269400.0
2017-08-25,54.03,54.2,53.54,53.9,53.54,6416600.0
2017-08-24,53.93,53.97,53.46,53.84,53.48,5461900.0
