date,open,high,low,close,adjclose,volume
2017-09-29,129.58,130.47,129.05,130.01,129.22,5736900.0
2017-09-28,129.91,130.27,129.29,129.47,128.68,3992700.0
2017-09-27,131.0,131.09,129.43,129.75,128.96,5796100.0
2017-09-26,131.5,131.94,130.82,130.94,130.14,4516200.0
2017-09-25,131.47,131.76,130.83,131.17,130.37,6017400.0
2017-09-22,131.99,132.39,131.27,131.39,130.59,4334900.0
2017-09-21,133.31,133.82,131.38,131.75,130.95,6051800.0
2017-09-20,133.25,134.29,132.34,133.22,132.41,8705500.0
2017-09-19,135.02,135.79,134.35,135.22,134.4,4903800.0
2017-09-18,134.44,135.77,134.11,135.38,134.56,5260800.0
2017-09-15,134.79,135.45,134.18,134.45,133.63,15522000.0
2017-09-14,132.14,134.47,131.99,134.18,133.36,6274500.0
2017-09-13,132.67,133.75,131.85,132.45,131.64,4679500.0
2017-09-12,133.83,133.88,131.93,132.63,131.82,5465200.0
2017-09-11,131.37,133.34,131.02,133.21,132.4,5724200.0
2017-09-08,132.0,132.34,130.87,130.98,130.18,4854400.0
2017-09-07,130.86,132.52,130.25,132.19,131.39,3800200.0
2017-09-06,130.54,131.0,130.21,130.67,129.87,5601900.0
2017-09-05,130.72,131.18,129.72,129.9,129.11,5146600.0
2017-09-01,132.6,132.65,130.94,131.03,130.23,3820800.0
2017-08-31,131.39,132.5,131.25,132.37,131.56,7407100.0
2017-08-30,132.0,132.0,130.9,131.07,130.27,5430800.0
2017-08-29,131.57,132.45,131.3,132.21,131.41,3277900.0
2017-08-28,131.68,132.12,131.49,131.74,130.94,5349200.0
2017-08-25,131.91,132.56,131.62,131.68,130.88,4133300.0
2017-08-24,132.82,133.08,132.27,132.89,131.25,5398400.0
